session_id,session_date,channel,device,product_view,add_to_cart,checkout,purchase
S0013008,2025-08-17,Paid Search,Desktop,0,0,0,0
S0013009,2025-06-28,Paid Search,Desktop,0,0,0,0
S0013010,2025-04-14,Paid Search,Mobile,1,0,0,0
S0013011,2025-09-26,Paid Search,Mobile,0,0,0,0
S0013012,2026-05-23,Direct,Mobile,1,0,0,0
S0013013,2025-11-24,Email,Mobile,1,0,0,0
S0013014,2026-05-19,Social,Mobile,1,1,1,1
S0013015,2025-08-19,Organic,Desktop,1,0,0,0
S0013016,2026-07-03,Paid Search,Mobile,1,0,0,0
S0013017,2025-04-20,Organic,Mobile,0,0,0,0
S0013018,2026-08-19,Organic,Desktop,0,0,0,0
S0013019,2025-06-18,Email,Mobile,1,1,0,0
S0013020,2025-11-05,Paid Search,Desktop,1,0,0,0
S0013021,2026-06-14,Organic,Desktop,1,0,0,0
S0013022,2025-10-24,Paid Search,Mobile,1,0,0,0
S0013023,2026-08-31,Email,Desktop,0,0,0,0
S0013024,2026-07-26,Organic,Desktop,1,0,0,0
S0013025,2025-09-10,Paid Search,Mobile,1,0,0,0
S0013026,2025-01-31,Social,Mobile,1,0,0,0
S0013027,2025-05-29,Email,Mobile,1,0,0,0
S0013028,2025-08-17,Organic,Desktop,1,1,1,1
S0013029,2025-02-22,Paid Search,Mobile,0,0,0,0
S0013030,2026-02-14,Social,Mobile,0,0,0,0
S0013031,2025-10-21,Direct,Mobile,1,0,0,0
S0013032,2025-09-10,Direct,Mobile,1,0,0,0
S0013033,2025-10-02,Paid Search,Desktop,1,1,0,0
S0013034,2025-11-10,Organic,Desktop,0,0,0,0
S0013035,2025-02-18,Organic,Tablet,1,0,0,0
S0013036,2026-03-08,Social,Mobile,0,0,0,0
S0013037,2025-11-25,Paid Search,Mobile,1,0,0,0
S0013038,2025-01-24,Organic,Mobile,0,0,0,0
S0013039,2026-07-28,Paid Search,Mobile,1,0,0,0
S0013040,2025-10-27,Social,Mobile,1,0,0,0
S0013041,2026-05-23,Paid Search,Mobile,0,0,0,0
S0013042,2025-04-24,Organic,Mobile,1,1,0,0
S0013043,2026-04-19,Paid Search,Mobile,1,0,0,0
S0013044,2026-04-25,Social,Desktop,0,0,0,0
S0013045,2025-05-29,Paid Search,Desktop,1,1,0,0
S0013046,2025-03-09,Organic,Mobile,1,0,0,0
S0013047,2025-06-25,Paid Search,Desktop,1,1,1,1
S0013048,2025-07-25,Paid Search,Desktop,1,0,0,0
S0013049,2025-06-16,Paid Search,Tablet,1,0,0,0
S0013050,2026-01-09,Paid Search,Desktop,1,0,0,0
S0013051,2026-04-28,Paid Search,Desktop,1,0,0,0
S0013052,2025-08-02,Social,Desktop,1,0,0,0
S0013053,2026-06-13,Organic,Tablet,1,1,0,0
S0013054,2025-09-09,Paid Search,Mobile,1,0,0,0
S0013055,2025-03-02,Paid Search,Desktop,1,0,0,0
S0013056,2025-06-14,Organic,Tablet,1,0,0,0
S0013057,2026-07-28,Paid Search,Mobile,0,0,0,0
S0013058,2025-03-16,Email,Desktop,1,0,0,0
S0013059,2026-05-12,Social,Tablet,1,0,0,0
S0013060,2025-02-16,Organic,Mobile,0,0,0,0
S0013061,2026-05-25,Paid Search,Desktop,0,0,0,0
S0013062,2025-12-28,Direct,Mobile,0,0,0,0
S0013063,2026-03-14,Direct,Mobile,0,0,0,0
S0013064,2026-01-20,Social,Desktop,1,0,0,0
S0013065,2026-04-26,Social,Desktop,0,0,0,0
S0013066,2025-08-14,Social,Tablet,0,0,0,0
S0013067,2025-09-20,Email,Mobile,0,0,0,0
S0013068,2025-11-17,Direct,Mobile,0,0,0,0
S0013069,2025-10-03,Paid Search,Desktop,1,0,0,0
S0013070,2026-03-16,Paid Search,Mobile,1,0,0,0
S0013071,2025-11-21,Direct,Mobile,0,0,0,0
S0013072,2026-03-16,Organic,Desktop,1,0,0,0
S0013073,2025-07-06,Paid Search,Mobile,0,0,0,0
S0013074,2025-04-02,Email,Desktop,0,0,0,0
S0013075,2025-10-01,Organic,Mobile,1,1,0,0
S0013076,2025-07-28,Paid Search,Mobile,0,0,0,0
S0013077,2025-03-07,Paid Search,Desktop,1,0,0,0
S0013078,2025-02-02,Email,Desktop,0,0,0,0
S0013079,2025-09-18,Social,Mobile,1,0,0,0
S0013080,2026-05-04,Organic,Mobile,1,0,0,0
S0013081,2025-01-31,Paid Search,Desktop,1,0,0,0
S0013082,2025-11-26,Social,Mobile,1,0,0,0
S0013083,2026-04-06,Organic,Desktop,0,0,0,0
S0013084,2026-08-03,Social,Mobile,1,0,0,0
S0013085,2025-03-31,Organic,Desktop,0,0,0,0
S0013086,2025-01-04,Organic,Mobile,1,0,0,0
S0013087,2025-10-04,Social,Desktop,0,0,0,0
S0013088,2025-03-22,Organic,Mobile,1,0,0,0
S0013089,2025-05-08,Direct,Desktop,1,0,0,0
S0013090,2025-04-28,Email,Mobile,1,0,0,0
S0013091,2026-06-29,Social,Mobile,0,0,0,0
S0013092,2026-08-01,Organic,Desktop,0,0,0,0
S0013093,2025-06-07,Social,Tablet,0,0,0,0
S0013094,2025-07-17,Paid Search,Mobile,1,0,0,0
S0013095,2026-08-20,Social,Mobile,1,0,0,0
S0013096,2025-12-28,Social,Mobile,1,0,0,0
S0013097,2025-04-17,Organic,Desktop,0,0,0,0
S0013098,2025-07-14,Direct,Mobile,0,0,0,0
S0013099,2025-10-22,Organic,Mobile,0,0,0,0
S0013100,2025-11-21,Organic,Mobile,1,0,0,0
S0013101,2025-01-10,Paid Search,Desktop,1,0,0,0
S0013102,2025-12-14,Paid Search,Mobile,1,0,0,0
S0013103,2026-08-12,Organic,Desktop,1,0,0,0
S0013104,2025-09-07,Organic,Mobile,1,0,0,0
S0013105,2025-05-31,Paid Search,Desktop,1,1,1,1
S0013106,2026-08-01,Organic,Mobile,1,0,0,0
S0013107,2025-02-22,Social,Desktop,1,0,0,0
S0013108,2025-09-09,Organic,Mobile,1,0,0,0
S0013109,2026-04-24,Organic,Desktop,0,0,0,0
S0013110,2025-05-24,Social,Mobile,0,0,0,0
S0013111,2025-03-06,Direct,Mobile,1,0,0,0
S0013112,2025-04-23,Paid Search,Mobile,1,1,1,1
S0013113,2025-11-25,Paid Search,Mobile,0,0,0,0
S0013114,2026-05-30,Email,Mobile,1,1,0,0
S0013115,2026-07-26,Social,Tablet,1,1,0,0
S0013116,2025-01-26,Paid Search,Mobile,0,0,0,0
S0013117,2025-08-27,Social,Desktop,1,0,0,0
S0013118,2025-03-22,Direct,Mobile,0,0,0,0
S0013119,2025-02-06,Email,Mobile,1,0,0,0
S0013120,2025-08-12,Direct,Desktop,0,0,0,0
S0013121,2025-08-12,Paid Search,Mobile,0,0,0,0
S0013122,2025-07-12,Social,Desktop,1,1,1,0
S0013123,2025-01-28,Email,Desktop,1,0,0,0
S0013124,2025-01-22,Organic,Tablet,0,0,0,0
S0013125,2026-02-03,Social,Mobile,0,0,0,0
S0013126,2026-07-08,Paid Search,Desktop,0,0,0,0
S0013127,2025-04-04,Direct,Mobile,0,0,0,0
S0013128,2026-01-29,Organic,Mobile,0,0,0,0
S0013129,2025-12-27,Organic,Mobile,1,0,0,0
S0013130,2025-04-04,Social,Desktop,0,0,0,0
S0013131,2025-01-05,Social,Tablet,1,0,0,0
S0013132,2025-04-18,Social,Mobile,1,0,0,0
S0013133,2026-04-11,Paid Search,Desktop,0,0,0,0
S0013134,2025-09-13,Direct,Mobile,1,1,0,0
S0013135,2025-07-10,Organic,Mobile,1,0,0,0
S0013136,2025-03-07,Organic,Mobile,1,0,0,0
S0013137,2026-08-05,Paid Search,Mobile,1,0,0,0
S0013138,2025-01-09,Organic,Mobile,1,0,0,0
S0013139,2025-10-05,Direct,Mobile,1,0,0,0
S0013140,2026-05-16,Paid Search,Mobile,1,1,1,0
S0013141,2025-07-23,Paid Search,Mobile,0,0,0,0
S0013142,2025-09-07,Email,Mobile,1,0,0,0
S0013143,2026-03-10,Paid Search,Desktop,0,0,0,0
S0013144,2025-04-19,Paid Search,Mobile,1,0,0,0
S0013145,2026-03-07,Social,Mobile,1,0,0,0
S0013146,2025-09-21,Email,Mobile,1,1,0,0
S0013147,2025-03-29,Organic,Desktop,1,0,0,0
S0013148,2025-04-17,Direct,Desktop,1,0,0,0
S0013149,2026-08-06,Direct,Desktop,0,0,0,0
S0013150,2025-10-02,Direct,Mobile,0,0,0,0
S0013151,2026-02-12,Organic,Mobile,0,0,0,0
S0013152,2025-12-01,Organic,Desktop,1,1,1,1
S0013153,2025-02-06,Organic,Mobile,1,0,0,0
S0013154,2026-01-02,Organic,Desktop,0,0,0,0
S0013155,2026-01-31,Social,Mobile,1,1,0,0
S0013156,2026-07-21,Organic,Mobile,1,0,0,0
S0013157,2025-11-20,Paid Search,Desktop,1,1,1,0
S0013158,2025-04-09,Social,Desktop,0,0,0,0
S0013159,2026-09-01,Organic,Mobile,1,0,0,0
S0013160,2026-05-06,Social,Mobile,0,0,0,0
S0013161,2025-05-05,Organic,Mobile,1,1,1,0
S0013162,2025-08-25,Organic,Desktop,0,0,0,0
S0013163,2026-05-14,Social,Desktop,0,0,0,0
S0013164,2026-08-08,Social,Desktop,1,0,0,0
S0013165,2025-01-17,Organic,Mobile,1,0,0,0
S0013166,2025-02-27,Social,Mobile,1,1,1,1
S0013167,2026-06-08,Organic,Mobile,1,0,0,0
S0013168,2025-03-05,Organic,Tablet,1,0,0,0
S0013169,2026-08-01,Organic,Mobile,0,0,0,0
S0013170,2025-12-17,Social,Desktop,0,0,0,0
S0013171,2026-05-11,Paid Search,Mobile,0,0,0,0
S0013172,2025-11-18,Social,Mobile,0,0,0,0
S0013173,2026-05-17,Paid Search,Desktop,0,0,0,0
S0013174,2025-07-26,Paid Search,Desktop,1,0,0,0
S0013175,2025-09-12,Organic,Mobile,1,0,0,0
S0013176,2026-02-06,Direct,Desktop,1,0,0,0
S0013177,2025-01-03,Organic,Desktop,1,1,1,0
S0013178,2025-07-24,Organic,Mobile,0,0,0,0
S0013179,2026-07-31,Social,Desktop,0,0,0,0
S0013180,2025-01-30,Paid Search,Mobile,0,0,0,0
S0013181,2025-10-25,Direct,Mobile,0,0,0,0
S0013182,2025-11-10,Paid Search,Mobile,0,0,0,0
S0013183,2025-11-18,Direct,Mobile,1,0,0,0
S0013184,2025-06-05,Social,Tablet,0,0,0,0
S0013185,2025-07-15,Direct,Mobile,1,1,1,0
S0013186,2026-02-25,Organic,Mobile,1,1,0,0
S0013187,2026-07-13,Direct,Desktop,1,1,1,1
S0013188,2025-10-12,Paid Search,Mobile,1,0,0,0
S0013189,2026-08-03,Paid Search,Desktop,0,0,0,0
S0013190,2026-07-14,Social,Mobile,1,1,0,0
S0013191,2026-02-04,Email,Mobile,1,0,0,0
S0013192,2026-06-01,Direct,Desktop,1,0,0,0
S0013193,2026-07-28,Email,Mobile,1,1,1,1
S0013194,2026-08-22,Paid Search,Mobile,1,0,0,0
S0013195,2025-02-24,Email,Mobile,0,0,0,0
S0013196,2026-06-28,Social,Mobile,0,0,0,0
S0013197,2025-12-26,Social,Mobile,1,0,0,0
S0013198,2025-10-08,Paid Search,Mobile,1,0,0,0
S0013199,2026-03-07,Paid Search,Tablet,1,0,0,0
S0013200,2025-12-03,Organic,Desktop,1,0,0,0
S0013201,2025-11-01,Organic,Mobile,1,0,0,0
S0013202,2026-03-31,Organic,Mobile,1,0,0,0
S0013203,2025-01-19,Social,Mobile,1,1,0,0
S0013204,2025-10-03,Email,Tablet,1,0,0,0
S0013205,2026-07-13,Direct,Mobile,1,1,1,1
S0013206,2025-12-18,Direct,Mobile,1,0,0,0
S0013207,2026-03-03,Direct,Mobile,1,0,0,0
S0013208,2026-08-11,Organic,Mobile,1,1,0,0
S0013209,2025-08-10,Direct,Desktop,0,0,0,0
S0013210,2025-10-30,Direct,Mobile,1,0,0,0
S0013211,2026-03-02,Organic,Mobile,1,1,0,0
S0013212,2025-12-24,Paid Search,Mobile,1,0,0,0
S0013213,2026-08-08,Direct,Mobile,1,1,1,1
S0013214,2026-08-13,Organic,Mobile,1,0,0,0
S0013215,2025-04-11,Organic,Mobile,1,0,0,0
S0013216,2026-01-31,Direct,Mobile,0,0,0,0
S0013217,2025-01-18,Direct,Mobile,1,0,0,0
S0013218,2025-06-12,Organic,Desktop,0,0,0,0
S0013219,2025-02-02,Organic,Desktop,1,0,0,0
S0013220,2026-06-29,Direct,Mobile,0,0,0,0
S0013221,2025-12-19,Organic,Mobile,1,0,0,0
S0013222,2025-02-23,Email,Mobile,0,0,0,0
S0013223,2025-07-16,Paid Search,Tablet,1,0,0,0
S0013224,2025-01-11,Direct,Mobile,1,1,0,0
S0013225,2026-09-01,Social,Mobile,0,0,0,0
S0013226,2025-08-10,Direct,Desktop,0,0,0,0
S0013227,2025-03-23,Email,Mobile,1,0,0,0
S0013228,2025-04-27,Paid Search,Mobile,0,0,0,0
S0013229,2026-05-22,Direct,Desktop,1,1,1,1
S0013230,2026-06-02,Paid Search,Mobile,1,0,0,0
S0013231,2025-02-26,Organic,Desktop,1,0,0,0
S0013232,2025-09-21,Direct,Mobile,1,1,1,1
S0013233,2025-05-08,Social,Mobile,1,0,0,0
S0013234,2026-08-21,Organic,Desktop,1,0,0,0
S0013235,2026-03-24,Organic,Mobile,0,0,0,0
S0013236,2025-12-19,Paid Search,Mobile,1,0,0,0
S0013237,2025-01-08,Social,Mobile,0,0,0,0
S0013238,2026-05-02,Direct,Desktop,0,0,0,0
S0013239,2026-03-30,Direct,Desktop,1,0,0,0
S0013240,2025-01-03,Email,Mobile,1,1,1,0
S0013241,2025-05-31,Direct,Mobile,1,1,0,0
S0013242,2025-08-28,Paid Search,Mobile,0,0,0,0
S0013243,2026-01-20,Organic,Mobile,1,1,1,1
S0013244,2025-06-27,Paid Search,Mobile,1,0,0,0
S0013245,2025-12-23,Social,Mobile,1,1,0,0
S0013246,2026-07-09,Paid Search,Mobile,1,0,0,0
S0013247,2025-08-25,Organic,Mobile,1,1,1,0
S0013248,2025-03-16,Paid Search,Mobile,1,0,0,0
S0013249,2026-05-14,Organic,Mobile,1,0,0,0
S0013250,2026-06-06,Direct,Desktop,0,0,0,0
S0013251,2025-07-11,Organic,Mobile,1,0,0,0
S0013252,2025-09-07,Organic,Mobile,1,1,1,1
S0013253,2025-03-10,Organic,Mobile,0,0,0,0
S0013254,2026-08-08,Paid Search,Mobile,1,1,1,1
S0013255,2025-11-13,Email,Mobile,0,0,0,0
S0013256,2026-08-20,Organic,Mobile,0,0,0,0
S0013257,2025-08-05,Email,Desktop,0,0,0,0
S0013258,2025-05-29,Organic,Desktop,1,1,1,0
S0013259,2025-04-24,Social,Mobile,1,1,1,1
S0013260,2026-04-06,Email,Mobile,0,0,0,0
S0013261,2026-06-14,Organic,Mobile,0,0,0,0
S0013262,2025-05-29,Organic,Mobile,1,0,0,0
S0013263,2025-04-14,Paid Search,Mobile,1,1,1,1
S0013264,2025-01-06,Organic,Tablet,1,1,0,0
S0013265,2026-08-10,Direct,Mobile,1,0,0,0
S0013266,2026-04-14,Organic,Mobile,0,0,0,0
S0013267,2025-01-04,Organic,Mobile,1,0,0,0
S0013268,2026-07-03,Organic,Mobile,1,0,0,0
S0013269,2026-01-15,Email,Mobile,1,0,0,0
S0013270,2025-12-06,Direct,Mobile,1,0,0,0
S0013271,2025-05-04,Organic,Desktop,0,0,0,0
S0013272,2026-04-14,Direct,Mobile,1,0,0,0
S0013273,2025-09-28,Email,Desktop,0,0,0,0
S0013274,2025-05-07,Organic,Mobile,0,0,0,0
S0013275,2025-05-17,Email,Mobile,1,0,0,0
S0013276,2025-06-15,Direct,Mobile,0,0,0,0
S0013277,2025-07-29,Paid Search,Mobile,0,0,0,0
S0013278,2025-07-08,Email,Desktop,1,0,0,0
S0013279,2026-01-03,Organic,Mobile,1,1,1,1
S0013280,2025-03-30,Direct,Mobile,0,0,0,0
S0013281,2026-05-04,Social,Tablet,1,0,0,0
S0013282,2026-03-23,Paid Search,Desktop,1,0,0,0
S0013283,2025-06-14,Social,Mobile,0,0,0,0
S0013284,2026-06-09,Direct,Mobile,1,0,0,0
S0013285,2026-02-27,Organic,Mobile,0,0,0,0
S0013286,2025-07-30,Organic,Mobile,1,0,0,0
S0013287,2026-02-17,Organic,Mobile,0,0,0,0
S0013288,2025-12-01,Organic,Desktop,1,0,0,0
S0013289,2026-07-20,Paid Search,Mobile,0,0,0,0
S0013290,2026-01-01,Social,Mobile,1,0,0,0
S0013291,2025-02-17,Paid Search,Mobile,0,0,0,0
S0013292,2026-04-17,Organic,Desktop,1,1,0,0
S0013293,2025-10-11,Social,Mobile,0,0,0,0
S0013294,2025-06-26,Paid Search,Mobile,1,1,1,1
S0013295,2025-03-29,Email,Mobile,0,0,0,0
S0013296,2025-05-21,Direct,Mobile,1,0,0,0
S0013297,2026-07-16,Direct,Mobile,0,0,0,0
S0013298,2025-03-11,Social,Desktop,1,0,0,0
S0013299,2025-05-24,Direct,Mobile,0,0,0,0
S0013300,2026-04-30,Paid Search,Mobile,1,0,0,0
S0013301,2025-01-15,Email,Mobile,1,0,0,0
S0013302,2026-01-29,Organic,Mobile,0,0,0,0
S0013303,2025-05-19,Organic,Mobile,1,1,0,0
S0013304,2025-09-07,Social,Mobile,1,0,0,0
S0013305,2025-02-06,Direct,Mobile,1,1,1,1
S0013306,2026-03-16,Email,Mobile,1,0,0,0
S0013307,2026-06-19,Organic,Mobile,1,0,0,0
S0013308,2025-01-14,Direct,Mobile,0,0,0,0
S0013309,2025-02-23,Social,Desktop,1,0,0,0
S0013310,2025-05-18,Organic,Desktop,1,1,1,1
S0013311,2026-04-29,Organic,Mobile,0,0,0,0
S0013312,2025-01-02,Email,Mobile,1,0,0,0
S0013313,2025-10-15,Paid Search,Desktop,0,0,0,0
S0013314,2025-12-25,Direct,Mobile,1,0,0,0
S0013315,2025-05-05,Email,Mobile,1,0,0,0
S0013316,2025-04-13,Social,Mobile,1,1,1,1
S0013317,2026-08-23,Email,Desktop,1,0,0,0
S0013318,2026-03-10,Paid Search,Desktop,1,0,0,0
S0013319,2025-03-08,Paid Search,Mobile,1,0,0,0
S0013320,2025-03-31,Social,Mobile,1,0,0,0
S0013321,2026-07-07,Email,Desktop,1,1,1,1
S0013322,2025-07-03,Organic,Desktop,0,0,0,0
S0013323,2025-03-19,Direct,Desktop,0,0,0,0
S0013324,2025-10-02,Organic,Mobile,1,1,1,1
S0013325,2026-06-13,Direct,Mobile,0,0,0,0
S0013326,2025-05-17,Social,Mobile,0,0,0,0
S0013327,2026-06-01,Direct,Mobile,0,0,0,0
S0013328,2025-09-08,Paid Search,Mobile,1,1,1,1
S0013329,2025-12-14,Social,Tablet,1,0,0,0
S0013330,2025-11-08,Social,Mobile,0,0,0,0
S0013331,2025-04-07,Email,Mobile,0,0,0,0
S0013332,2025-12-12,Paid Search,Desktop,1,0,0,0
S0013333,2025-03-07,Organic,Mobile,1,0,0,0
S0013334,2025-03-21,Direct,Mobile,1,0,0,0
S0013335,2025-06-13,Paid Search,Mobile,0,0,0,0
S0013336,2026-03-03,Organic,Mobile,0,0,0,0
S0013337,2026-03-27,Organic,Mobile,1,1,1,1
S0013338,2025-08-19,Social,Mobile,1,0,0,0
S0013339,2025-05-25,Organic,Mobile,1,1,0,0
S0013340,2025-12-01,Social,Mobile,1,1,1,1
S0013341,2025-01-14,Organic,Mobile,1,0,0,0
S0013342,2026-07-18,Email,Mobile,0,0,0,0
S0013343,2025-05-03,Organic,Mobile,1,0,0,0
S0013344,2025-06-13,Email,Mobile,1,0,0,0
S0013345,2025-04-26,Paid Search,Mobile,0,0,0,0
S0013346,2025-11-05,Social,Desktop,1,0,0,0
S0013347,2026-08-18,Paid Search,Mobile,0,0,0,0
S0013348,2025-05-25,Direct,Mobile,1,0,0,0
S0013349,2026-03-31,Paid Search,Mobile,0,0,0,0
S0013350,2026-01-21,Direct,Mobile,1,0,0,0
S0013351,2025-05-18,Direct,Desktop,1,0,0,0
S0013352,2026-03-25,Social,Mobile,0,0,0,0
S0013353,2026-02-07,Organic,Desktop,0,0,0,0
S0013354,2025-04-03,Direct,Desktop,0,0,0,0
S0013355,2025-07-07,Direct,Mobile,1,0,0,0
S0013356,2026-07-22,Organic,Mobile,0,0,0,0
S0013357,2025-05-10,Direct,Mobile,0,0,0,0
S0013358,2025-02-10,Email,Desktop,1,0,0,0
S0013359,2025-02-19,Paid Search,Mobile,1,0,0,0
S0013360,2025-12-22,Email,Mobile,1,1,0,0
S0013361,2025-12-23,Paid Search,Mobile,1,1,1,1
S0013362,2025-07-02,Organic,Mobile,0,0,0,0
S0013363,2025-01-20,Organic,Mobile,1,0,0,0
S0013364,2025-10-21,Social,Mobile,1,0,0,0
S0013365,2026-04-18,Social,Mobile,1,0,0,0
S0013366,2026-07-21,Direct,Mobile,1,0,0,0
S0013367,2026-06-12,Email,Desktop,1,1,0,0
S0013368,2026-02-15,Email,Mobile,0,0,0,0
S0013369,2025-12-27,Social,Mobile,1,1,1,1
S0013370,2025-05-16,Organic,Mobile,1,0,0,0
S0013371,2026-08-07,Email,Mobile,0,0,0,0
S0013372,2025-05-05,Paid Search,Desktop,1,0,0,0
S0013373,2025-08-24,Organic,Desktop,1,0,0,0
S0013374,2026-06-19,Paid Search,Mobile,1,1,0,0
S0013375,2025-12-14,Social,Mobile,0,0,0,0
S0013376,2025-07-24,Social,Mobile,1,0,0,0
S0013377,2025-10-24,Email,Mobile,1,0,0,0
S0013378,2025-01-18,Email,Mobile,1,0,0,0
S0013379,2025-06-06,Direct,Mobile,1,1,0,0
S0013380,2025-01-30,Organic,Desktop,1,1,1,1
S0013381,2025-10-06,Organic,Desktop,1,1,0,0
S0013382,2026-02-04,Social,Mobile,0,0,0,0
S0013383,2026-01-03,Paid Search,Mobile,1,0,0,0
S0013384,2025-02-02,Social,Mobile,0,0,0,0
S0013385,2026-05-30,Organic,Desktop,1,0,0,0
S0013386,2026-01-05,Paid Search,Mobile,1,0,0,0
S0013387,2025-02-20,Paid Search,Mobile,1,0,0,0
S0013388,2025-09-23,Organic,Desktop,1,0,0,0
S0013389,2025-10-14,Social,Mobile,1,0,0,0
S0013390,2025-01-03,Social,Mobile,1,0,0,0
S0013391,2026-01-15,Paid Search,Mobile,1,1,1,1
S0013392,2026-02-23,Organic,Tablet,1,1,1,0
S0013393,2026-06-29,Paid Search,Tablet,1,0,0,0
S0013394,2025-11-04,Email,Mobile,1,0,0,0
S0013395,2026-03-15,Email,Mobile,1,0,0,0
S0013396,2026-05-25,Organic,Mobile,0,0,0,0
S0013397,2025-10-23,Organic,Mobile,0,0,0,0
S0013398,2026-07-01,Organic,Mobile,1,0,0,0
S0013399,2026-07-02,Direct,Mobile,1,1,1,1
S0013400,2025-05-08,Email,Mobile,0,0,0,0
S0013401,2026-08-23,Social,Mobile,1,0,0,0
S0013402,2026-02-18,Email,Mobile,0,0,0,0
S0013403,2025-04-16,Email,Mobile,0,0,0,0
S0013404,2025-02-12,Direct,Mobile,1,1,1,1
S0013405,2026-05-22,Organic,Mobile,0,0,0,0
S0013406,2025-11-08,Organic,Mobile,1,1,1,1
S0013407,2026-01-19,Direct,Mobile,1,0,0,0
S0013408,2026-04-14,Email,Mobile,0,0,0,0
S0013409,2025-12-05,Direct,Mobile,0,0,0,0
S0013410,2025-07-30,Paid Search,Mobile,0,0,0,0
S0013411,2025-02-06,Social,Mobile,1,1,1,1
S0013412,2025-01-11,Paid Search,Mobile,1,1,1,0
S0013413,2025-08-08,Paid Search,Mobile,1,0,0,0
S0013414,2025-05-23,Direct,Desktop,1,0,0,0
S0013415,2025-03-04,Organic,Mobile,0,0,0,0
S0013416,2025-10-06,Organic,Mobile,1,1,0,0
S0013417,2026-03-01,Organic,Mobile,1,1,0,0
S0013418,2025-12-30,Paid Search,Mobile,1,1,1,1
S0013419,2025-06-24,Paid Search,Tablet,1,1,1,1
S0013420,2025-09-27,Social,Mobile,0,0,0,0
S0013421,2026-02-19,Social,Tablet,1,1,0,0
S0013422,2026-06-16,Direct,Mobile,1,0,0,0
S0013423,2025-08-17,Paid Search,Mobile,1,0,0,0
S0013424,2025-11-10,Organic,Mobile,1,1,0,0
S0013425,2025-10-16,Social,Mobile,1,0,0,0
S0013426,2026-04-07,Email,Mobile,1,1,1,1
S0013427,2025-12-18,Organic,Mobile,1,0,0,0
S0013428,2026-08-17,Paid Search,Desktop,1,1,1,0
S0013429,2026-01-31,Organic,Mobile,0,0,0,0
S0013430,2026-08-18,Email,Mobile,1,1,1,1
S0013431,2026-03-07,Paid Search,Mobile,1,0,0,0
S0013432,2025-09-30,Direct,Desktop,1,0,0,0
S0013433,2026-05-07,Social,Mobile,0,0,0,0
S0013434,2026-02-02,Email,Mobile,1,1,0,0
S0013435,2025-01-18,Paid Search,Mobile,1,1,1,0
S0013436,2026-02-10,Social,Mobile,1,0,0,0
S0013437,2025-10-08,Organic,Mobile,1,0,0,0
S0013438,2026-01-28,Social,Mobile,1,0,0,0
S0013439,2025-03-25,Organic,Mobile,0,0,0,0
S0013440,2026-02-03,Direct,Mobile,1,0,0,0
S0013441,2025-06-13,Organic,Desktop,1,0,0,0
S0013442,2026-07-12,Organic,Mobile,1,1,1,1
S0013443,2025-11-20,Email,Desktop,0,0,0,0
S0013444,2025-05-12,Paid Search,Desktop,1,1,1,1
S0013445,2025-12-19,Direct,Mobile,1,0,0,0
S0013446,2026-05-14,Organic,Mobile,1,0,0,0
S0013447,2026-05-08,Email,Desktop,1,0,0,0
S0013448,2025-02-17,Email,Mobile,1,0,0,0
S0013449,2025-05-01,Paid Search,Tablet,1,0,0,0
S0013450,2025-08-28,Organic,Desktop,0,0,0,0
S0013451,2025-07-09,Paid Search,Desktop,1,0,0,0
S0013452,2026-01-31,Paid Search,Mobile,1,1,1,1
S0013453,2025-05-04,Email,Desktop,0,0,0,0
S0013454,2025-02-06,Social,Mobile,1,0,0,0
S0013455,2026-08-09,Paid Search,Mobile,0,0,0,0
S0013456,2026-08-04,Organic,Desktop,0,0,0,0
S0013457,2025-05-09,Direct,Mobile,1,1,1,1
S0013458,2025-01-25,Social,Mobile,1,1,1,1
S0013459,2025-05-21,Direct,Desktop,1,0,0,0
S0013460,2026-01-13,Organic,Tablet,1,0,0,0
S0013461,2025-09-24,Organic,Mobile,1,0,0,0
S0013462,2025-08-17,Paid Search,Mobile,1,0,0,0
S0013463,2025-03-04,Paid Search,Mobile,1,0,0,0
S0013464,2026-01-06,Paid Search,Tablet,0,0,0,0
S0013465,2025-01-29,Email,Tablet,1,0,0,0
S0013466,2025-10-12,Organic,Mobile,1,0,0,0
S0013467,2025-05-16,Paid Search,Mobile,1,0,0,0
S0013468,2025-01-09,Paid Search,Tablet,1,1,0,0
S0013469,2025-10-22,Paid Search,Mobile,1,0,0,0
S0013470,2025-10-24,Organic,Mobile,1,1,1,1
S0013471,2025-06-02,Email,Mobile,1,0,0,0
S0013472,2025-04-02,Paid Search,Desktop,1,0,0,0
S0013473,2025-04-24,Paid Search,Mobile,1,0,0,0
S0013474,2025-07-02,Email,Mobile,0,0,0,0
S0013475,2026-06-15,Paid Search,Mobile,1,1,0,0
S0013476,2025-07-12,Social,Desktop,1,0,0,0
S0013477,2025-10-15,Social,Desktop,0,0,0,0
S0013478,2026-08-15,Social,Mobile,0,0,0,0
S0013479,2025-08-29,Paid Search,Mobile,0,0,0,0
S0013480,2026-05-26,Social,Desktop,1,1,1,1
S0013481,2026-01-18,Direct,Mobile,1,0,0,0
S0013482,2025-06-14,Social,Mobile,1,0,0,0
S0013483,2025-04-12,Paid Search,Mobile,1,1,1,0
S0013484,2025-03-07,Organic,Mobile,1,0,0,0
S0013485,2025-08-25,Paid Search,Mobile,1,0,0,0
