order_id,order_date,customer_id,product_id,category,quantity,unit_price,discount_pct,channel,ab_group,returned,gross_revenue,net_revenue,shipping_days,rating
O001271,2025-02-21,C00457,P010,Home & Office,1,1599,0.053,Marketplace,variant,0,1599,1514.25,2,5
O001272,2025-02-21,C00920,P005,Home & Office,1,13999,0.037,App,control,0,13999,13481.04,1,5
O001273,2025-02-21,C00845,P001,Electronics,1,2499,0.0,Web,variant,0,2499,2499.0,4,4
O001274,2025-02-21,C00345,P012,Beauty,1,1799,0.174,App,variant,0,1799,1485.97,1,4
O001275,2025-02-21,C00798,P006,Home & Office,1,4599,0.109,App,variant,0,4599,4097.71,4,5
O001276,2025-02-21,C01496,P004,Home & Office,1,8999,0.0,Web,variant,0,8999,8999.0,4,4
O001277,2025-02-21,C01687,P010,Home & Office,2,1599,0.17,Web,control,0,3198,2654.34,4,5
O001278,2025-02-21,C01491,P006,Home & Office,3,4599,0.091,Web,control,0,13797,12541.47,4,4
O001279,2025-02-21,C02113,P007,Fashion,1,3299,0.067,Web,control,0,3299,3077.97,7,4
O001280,2025-02-21,C00847,P009,Electronics,3,2199,0.112,App,control,0,6597,5858.14,3,4
O001281,2025-02-21,C02424,P001,Electronics,2,2499,0.054,Web,control,0,4998,4728.11,4,4
O001282,2025-02-21,C00942,P006,Home & Office,1,4599,0.001,Web,variant,1,4599,0.0,4,3
O001283,2025-02-21,C00830,P011,Beauty,1,1299,0.048,Web,variant,0,1299,1236.65,3,4
O001284,2025-02-21,C02448,P008,Fashion,2,1899,0.076,Marketplace,variant,0,3798,3509.35,3,5
O001285,2025-02-21,C00354,P004,Home & Office,1,8999,0.026,Web,variant,0,8999,8765.03,5,5
O001286,2025-02-21,C00705,P010,Home & Office,2,1599,0.111,Web,control,0,3198,2843.02,3,4
O001287,2025-02-21,C00826,P009,Electronics,1,2199,0.157,Marketplace,variant,0,2199,1853.76,2,4
O001288,2025-02-21,C00693,P004,Home & Office,1,8999,0.058,App,variant,1,8999,0.0,7,3
O001289,2025-02-21,C01329,P004,Home & Office,1,8999,0.0,Marketplace,variant,0,8999,8999.0,2,5
O001290,2025-02-21,C01933,P012,Beauty,2,1799,0.07,App,variant,0,3598,3346.14,3,5
O001291,2025-02-21,C01557,P009,Electronics,1,2199,0.029,Web,variant,0,2199,2135.23,5,4
O001292,2025-02-21,C00584,P004,Home & Office,2,8999,0.067,App,variant,0,17998,16792.13,2,4
O001293,2025-02-21,C01181,P009,Electronics,1,2199,0.066,App,control,0,2199,2053.87,2,4
O001294,2025-02-21,C01865,P001,Electronics,4,2499,0.028,App,control,0,9996,9716.11,2,4
O001295,2025-02-21,C00371,P008,Fashion,1,1899,0.0,App,variant,0,1899,1899.0,4,4
O001296,2025-02-21,C00875,P002,Electronics,2,4999,0.081,Web,variant,0,9998,9188.16,1,4
O001297,2025-02-21,C01540,P008,Fashion,2,1899,0.034,Web,variant,0,3798,3668.87,6,4
O001298,2025-02-22,C00091,P005,Home & Office,1,13999,0.185,Marketplace,variant,0,13999,11409.18,3,4
O001299,2025-02-22,C01317,P001,Electronics,1,2499,0.095,App,variant,0,2499,2261.6,3,4
O001300,2025-02-22,C01134,P001,Electronics,1,2499,0.036,Web,control,0,2499,2409.04,2,5
O001301,2025-02-22,C00378,P006,Home & Office,1,4599,0.052,App,control,0,4599,4359.85,1,3
O001302,2025-02-22,C02014,P001,Electronics,1,2499,0.071,Web,variant,0,2499,2321.57,7,5
O001303,2025-02-22,C02448,P002,Electronics,2,4999,0.086,Web,control,0,9998,9138.17,6,5
O001304,2025-02-22,C01719,P011,Beauty,1,1299,0.117,Web,variant,0,1299,1147.02,3,4
O001305,2025-02-22,C00460,P003,Electronics,1,3499,0.149,App,variant,0,3499,2977.65,2,4
O001306,2025-02-22,C01052,P011,Beauty,1,1299,0.076,App,control,0,1299,1200.28,3,5
O001307,2025-02-22,C01659,P011,Beauty,1,1299,0.107,App,control,0,1299,1160.01,4,4
O001308,2025-02-22,C02108,P002,Electronics,1,4999,0.106,App,control,0,4999,4469.11,4,4
O001309,2025-02-22,C02036,P009,Electronics,1,2199,0.086,Web,control,1,2199,0.0,6,3
O001310,2025-02-22,C00373,P010,Home & Office,2,1599,0.068,App,variant,0,3198,2980.54,4,5
O001311,2025-02-22,C02293,P012,Beauty,1,1799,0.088,App,control,0,1799,1640.69,4,5
O001312,2025-02-22,C01902,P006,Home & Office,1,4599,0.041,App,control,0,4599,4410.44,2,4
O001313,2025-02-22,C02077,P009,Electronics,1,2199,0.012,Web,control,0,2199,2172.61,4,4
O001314,2025-02-22,C00100,P005,Home & Office,1,13999,0.167,App,variant,0,13999,11661.17,4,4
O001315,2025-02-22,C00863,P004,Home & Office,1,8999,0.093,Web,variant,0,8999,8162.09,4,4
O001316,2025-02-22,C02059,P012,Beauty,2,1799,0.096,Web,variant,0,3598,3252.59,2,4
O001317,2025-02-22,C00942,P002,Electronics,1,4999,0.067,Web,control,0,4999,4664.07,7,4
O001318,2025-02-22,C00968,P004,Home & Office,1,8999,0.11,App,control,0,8999,8009.11,4,4
O001319,2025-02-22,C01482,P008,Fashion,1,1899,0.069,App,control,1,1899,0.0,3,2
O001320,2025-02-22,C02459,P002,Electronics,1,4999,0.0,App,variant,0,4999,4999.0,4,4
O001321,2025-02-23,C00774,P012,Beauty,1,1799,0.048,Web,control,0,1799,1712.65,2,3
O001322,2025-02-23,C00183,P008,Fashion,1,1899,0.116,App,control,0,1899,1678.72,3,3
O001323,2025-02-23,C00105,P002,Electronics,1,4999,0.044,App,variant,0,4999,4779.04,4,4
O001324,2025-02-23,C00615,P001,Electronics,1,2499,0.0,Web,control,0,2499,2499.0,6,4
O001325,2025-02-23,C00414,P004,Home & Office,2,8999,0.062,Web,control,0,17998,16882.12,3,4
O001326,2025-02-23,C01042,P007,Fashion,1,3299,0.0,Web,control,0,3299,3299.0,4,4
O001327,2025-02-23,C00871,P002,Electronics,1,4999,0.061,App,control,0,4999,4694.06,3,4
O001328,2025-02-23,C01319,P011,Beauty,2,1299,0.151,App,variant,0,2598,2205.7,4,5
O001329,2025-02-23,C00334,P003,Electronics,1,3499,0.004,App,variant,0,3499,3485.0,3,4
O001330,2025-02-23,C00655,P012,Beauty,1,1799,0.119,App,variant,0,1799,1584.92,4,5
O001331,2025-02-23,C01330,P006,Home & Office,2,4599,0.183,Web,control,0,9198,7514.77,4,4
O001332,2025-02-23,C02229,P002,Electronics,2,4999,0.156,App,control,0,9998,8438.31,1,4
O001333,2025-02-23,C01252,P009,Electronics,1,2199,0.066,Marketplace,variant,0,2199,2053.87,2,4
O001334,2025-02-23,C01623,P006,Home & Office,1,4599,0.025,App,control,0,4599,4484.02,5,3
O001335,2025-02-23,C01753,P006,Home & Office,1,4599,0.09,App,variant,0,4599,4185.09,2,4
O001336,2025-02-23,C02057,P012,Beauty,1,1799,0.091,Web,variant,0,1799,1635.29,5,4
O001337,2025-02-23,C02003,P008,Fashion,2,1899,0.135,App,control,0,3798,3285.27,5,5
O001338,2025-02-23,C01725,P001,Electronics,2,2499,0.083,App,variant,0,4998,4583.17,6,3
O001339,2025-02-23,C01890,P010,Home & Office,1,1599,0.104,App,variant,0,1599,1432.7,5,4
O001340,2025-02-24,C02251,P003,Electronics,1,3499,0.025,App,variant,0,3499,3411.52,4,4
O001341,2025-02-24,C00803,P002,Electronics,2,4999,0.124,Web,variant,0,9998,8758.25,2,4
O001342,2025-02-24,C00348,P001,Electronics,1,2499,0.003,Web,variant,0,2499,2491.5,2,4
O001343,2025-02-24,C01396,P011,Beauty,2,1299,0.042,App,variant,0,2598,2488.88,6,4
O001344,2025-02-24,C01567,P012,Beauty,1,1799,0.116,App,control,0,1799,1590.32,3,5
O001345,2025-02-24,C00612,P011,Beauty,1,1299,0.157,Web,variant,0,1299,1095.06,1,4
O001346,2025-02-24,C02273,P006,Home & Office,1,4599,0.121,Web,variant,0,4599,4042.52,3,5
O001347,2025-02-24,C01917,P004,Home & Office,1,8999,0.078,App,control,0,8999,8297.08,5,5
O001348,2025-02-24,C02242,P006,Home & Office,1,4599,0.079,App,control,0,4599,4235.68,4,4
O001349,2025-02-24,C00359,P008,Fashion,3,1899,0.026,App,variant,0,5697,5548.88,4,4
O001350,2025-02-24,C02303,P007,Fashion,1,3299,0.058,App,control,0,3299,3107.66,2,4
O001351,2025-02-24,C01010,P012,Beauty,1,1799,0.0,App,control,0,1799,1799.0,1,4
O001352,2025-02-24,C00539,P003,Electronics,1,3499,0.18,Web,variant,0,3499,2869.18,6,4
O001353,2025-02-24,C02192,P003,Electronics,1,3499,0.213,App,control,0,3499,2753.71,1,4
O001354,2025-02-24,C00579,P006,Home & Office,1,4599,0.0,App,variant,0,4599,4599.0,7,5
O001355,2025-02-24,C00447,P001,Electronics,4,2499,0.0,App,variant,0,9996,9996.0,5,4
O001356,2025-02-24,C01563,P003,Electronics,1,3499,0.162,Web,variant,0,3499,2932.16,2,5
O001357,2025-02-24,C01607,P008,Fashion,2,1899,0.033,Web,variant,0,3798,3672.67,7,4
O001358,2025-02-24,C00881,P003,Electronics,1,3499,0.163,App,control,0,3499,2928.66,5,5
O001359,2025-02-24,C01000,P001,Electronics,1,2499,0.125,App,variant,0,2499,2186.62,5,4
O001360,2025-02-24,C02131,P010,Home & Office,1,1599,0.061,App,control,0,1599,1501.46,5,4
O001361,2025-02-24,C02215,P012,Beauty,2,1799,0.137,Marketplace,control,0,3598,3105.07,6,2
O001362,2025-02-24,C01843,P009,Electronics,1,2199,0.078,Web,variant,0,2199,2027.48,5,4
O001363,2025-02-24,C00703,P002,Electronics,2,4999,0.077,App,variant,0,9998,9228.15,4,5
O001364,2025-02-24,C00520,P007,Fashion,1,3299,0.112,Web,control,0,3299,2929.51,1,5
O001365,2025-02-24,C01625,P008,Fashion,3,1899,0.128,App,variant,0,5697,4967.78,3,4
O001366,2025-02-24,C01090,P003,Electronics,1,3499,0.14,App,variant,0,3499,3009.14,4,4
O001367,2025-02-24,C01192,P007,Fashion,1,3299,0.221,App,variant,0,3299,2569.92,3,5
O001368,2025-02-24,C01582,P010,Home & Office,1,1599,0.102,App,control,0,1599,1435.9,3,4
O001369,2025-02-25,C02047,P004,Home & Office,1,8999,0.158,App,control,0,8999,7577.16,2,3
O001370,2025-02-25,C01546,P002,Electronics,1,4999,0.156,Web,control,0,4999,4219.16,7,4
O001371,2025-02-25,C00473,P004,Home & Office,1,8999,0.121,Marketplace,control,0,8999,7910.12,2,3
O001372,2025-02-25,C01650,P008,Fashion,1,1899,0.048,Web,variant,0,1899,1807.85,1,3
O001373,2025-02-25,C00464,P002,Electronics,1,4999,0.146,Web,variant,0,4999,4269.15,4,4
O001374,2025-02-25,C00719,P006,Home & Office,1,4599,0.107,Web,control,1,4599,0.0,4,2
O001375,2025-02-25,C01991,P010,Home & Office,2,1599,0.003,App,control,0,3198,3188.41,4,4
O001376,2025-02-25,C00897,P003,Electronics,1,3499,0.141,App,control,0,3499,3005.64,3,4
O001377,2025-02-25,C02211,P003,Electronics,4,3499,0.0,App,control,0,13996,13996.0,6,3
O001378,2025-02-25,C00321,P006,Home & Office,2,4599,0.119,App,control,0,9198,8103.44,3,5
O001379,2025-02-25,C01108,P003,Electronics,1,3499,0.047,Web,variant,0,3499,3334.55,3,4
O001380,2025-02-25,C00208,P002,Electronics,1,4999,0.09,App,control,0,4999,4549.09,6,4
O001381,2025-02-25,C00813,P002,Electronics,1,4999,0.0,Web,control,0,4999,4999.0,6,4
O001382,2025-02-25,C00547,P003,Electronics,1,3499,0.037,App,variant,0,3499,3369.54,3,5
O001383,2025-02-25,C00549,P002,Electronics,1,4999,0.049,App,variant,0,4999,4754.05,3,4
O001384,2025-02-25,C01601,P006,Home & Office,2,4599,0.071,Web,variant,0,9198,8544.94,2,4
O001385,2025-02-25,C02359,P004,Home & Office,2,8999,0.044,Web,control,0,17998,17206.09,5,5
O001386,2025-02-25,C00021,P001,Electronics,4,2499,0.101,Web,variant,0,9996,8986.4,4,4
O001387,2025-02-25,C01818,P003,Electronics,1,3499,0.109,App,control,0,3499,3117.61,2,4
O001388,2025-02-25,C02062,P010,Home & Office,3,1599,0.053,App,control,0,4797,4542.76,5,4
O001389,2025-02-26,C02194,P011,Beauty,1,1299,0.082,App,variant,0,1299,1192.48,6,3
O001390,2025-02-26,C00856,P003,Electronics,2,3499,0.112,Web,control,0,6998,6214.22,1,4
O001391,2025-02-26,C01571,P004,Home & Office,1,8999,0.0,App,control,0,8999,8999.0,3,5
O001392,2025-02-26,C01473,P006,Home & Office,1,4599,0.107,App,variant,1,4599,0.0,3,3
O001393,2025-02-26,C02294,P001,Electronics,1,2499,0.041,Marketplace,variant,0,2499,2396.54,5,5
O001394,2025-02-26,C02287,P002,Electronics,1,4999,0.0,Web,variant,1,4999,0.0,2,2
O001395,2025-02-26,C01003,P010,Home & Office,1,1599,0.056,Web,variant,0,1599,1509.46,2,4
O001396,2025-02-26,C01552,P003,Electronics,4,3499,0.02,Web,variant,0,13996,13716.08,3,4
O001397,2025-02-26,C00573,P005,Home & Office,1,13999,0.052,Web,variant,0,13999,13271.05,5,3
O001398,2025-02-26,C00366,P011,Beauty,1,1299,0.108,App,variant,0,1299,1158.71,7,4
O001399,2025-02-26,C00871,P012,Beauty,1,1799,0.131,App,variant,0,1799,1563.33,4,4
O001400,2025-02-26,C00358,P007,Fashion,1,3299,0.157,App,variant,1,3299,0.0,2,3
O001401,2025-02-26,C00984,P001,Electronics,1,2499,0.161,App,variant,0,2499,2096.66,6,4
O001402,2025-02-26,C01050,P012,Beauty,3,1799,0.018,App,control,0,5397,5299.85,2,5
O001403,2025-02-26,C01838,P002,Electronics,1,4999,0.153,App,control,0,4999,4234.15,3,5
O001404,2025-02-26,C01524,P004,Home & Office,2,8999,0.007,App,control,0,17998,17872.01,5,5
O001405,2025-02-26,C02407,P010,Home & Office,1,1599,0.143,App,variant,0,1599,1370.34,1,4
O001406,2025-02-26,C00236,P001,Electronics,2,2499,0.114,App,control,0,4998,4428.23,3,4
O001407,2025-02-26,C00860,P011,Beauty,1,1299,0.09,Web,control,0,1299,1182.09,3,4
O001408,2025-02-26,C02324,P001,Electronics,2,2499,0.027,Marketplace,control,0,4998,4863.05,6,4
O001409,2025-02-26,C01917,P011,Beauty,2,1299,0.152,Web,control,0,2598,2203.1,4,4
O001410,2025-02-26,C00615,P009,Electronics,1,2199,0.02,App,control,1,2199,0.0,6,2
O001411,2025-02-26,C01090,P006,Home & Office,1,4599,0.079,App,variant,0,4599,4235.68,2,5
O001412,2025-02-26,C00913,P002,Electronics,1,4999,0.084,App,variant,0,4999,4579.08,4,5
O001413,2025-02-26,C02347,P010,Home & Office,2,1599,0.0,App,variant,0,3198,3198.0,4,5
O001414,2025-02-26,C00582,P007,Fashion,1,3299,0.089,Marketplace,control,0,3299,3005.39,2,4
O001415,2025-02-26,C01256,P010,Home & Office,1,1599,0.014,App,control,1,1599,0.0,5,4
O001416,2025-02-26,C00266,P006,Home & Office,1,4599,0.166,App,variant,0,4599,3835.57,6,4
O001417,2025-02-26,C00326,P011,Beauty,2,1299,0.242,Web,variant,0,2598,1969.28,4,4
O001418,2025-02-26,C00996,P006,Home & Office,1,4599,0.036,App,variant,0,4599,4433.44,4,4
O001419,2025-02-27,C00898,P008,Fashion,2,1899,0.056,App,control,1,3798,0.0,4,4
O001420,2025-02-27,C00848,P010,Home & Office,1,1599,0.09,Web,variant,0,1599,1455.09,3,5
O001421,2025-02-27,C00665,P003,Electronics,2,3499,0.0,App,variant,0,6998,6998.0,2,3
O001422,2025-02-27,C01876,P010,Home & Office,1,1599,0.179,Web,variant,0,1599,1312.78,4,4
O001423,2025-02-27,C00731,P002,Electronics,1,4999,0.061,Web,variant,0,4999,4694.06,3,5
O001424,2025-02-27,C00911,P009,Electronics,3,2199,0.056,App,variant,1,6597,0.0,3,2
O001425,2025-02-27,C01000,P005,Home & Office,1,13999,0.121,App,control,0,13999,12305.12,2,3
O001426,2025-02-27,C01866,P006,Home & Office,1,4599,0.085,Web,control,0,4599,4208.08,2,4
O001427,2025-02-27,C00145,P011,Beauty,2,1299,0.09,Web,variant,0,2598,2364.18,7,3
O001428,2025-02-27,C02023,P007,Fashion,1,3299,0.131,App,control,0,3299,2866.83,6,4
O001429,2025-02-27,C02062,P002,Electronics,1,4999,0.072,App,variant,0,4999,4639.07,2,4
O001430,2025-02-27,C00625,P011,Beauty,1,1299,0.013,Web,variant,0,1299,1282.11,1,5
O001431,2025-02-27,C00412,P006,Home & Office,1,4599,0.153,App,control,0,4599,3895.35,3,5
O001432,2025-02-27,C01785,P012,Beauty,1,1799,0.045,App,control,0,1799,1718.04,5,5
O001433,2025-02-27,C01014,P001,Electronics,1,2499,0.048,App,control,0,2499,2379.05,2,4
O001434,2025-02-27,C02120,P009,Electronics,1,2199,0.094,App,control,0,2199,1992.29,7,3
O001435,2025-02-27,C01821,P012,Beauty,1,1799,0.002,Web,variant,0,1799,1795.4,2,5
O001436,2025-02-27,C01800,P006,Home & Office,1,4599,0.094,App,control,0,4599,4166.69,4,4
O001437,2025-02-27,C00388,P011,Beauty,2,1299,0.137,App,variant,0,2598,2242.07,7,4
O001438,2025-02-27,C01749,P007,Fashion,1,3299,0.175,Web,variant,0,3299,2721.68,2,5
O001439,2025-02-27,C00889,P012,Beauty,1,1799,0.124,App,variant,0,1799,1575.92,2,4
O001440,2025-02-27,C00241,P005,Home & Office,1,13999,0.144,App,variant,0,13999,11983.14,4,3
O001441,2025-02-28,C02089,P002,Electronics,1,4999,0.042,App,variant,0,4999,4789.04,5,5
O001442,2025-02-28,C00506,P004,Home & Office,2,8999,0.13,Web,control,1,17998,0.0,4,3
O001443,2025-02-28,C00215,P012,Beauty,1,1799,0.069,App,variant,0,1799,1674.87,4,5
O001444,2025-02-28,C00758,P005,Home & Office,1,13999,0.15,App,control,0,13999,11899.15,3,4
O001445,2025-02-28,C01652,P011,Beauty,1,1299,0.086,Web,variant,0,1299,1187.29,5,5
O001446,2025-02-28,C02007,P010,Home & Office,2,1599,0.145,App,control,0,3198,2734.29,2,5
O001447,2025-02-28,C00386,P002,Electronics,1,4999,0.09,Web,control,0,4999,4549.09,2,4
O001448,2025-02-28,C00195,P009,Electronics,1,2199,0.034,Web,variant,0,2199,2124.23,5,5
O001449,2025-02-28,C02076,P002,Electronics,2,4999,0.082,App,variant,0,9998,9178.16,3,4
O001450,2025-02-28,C01276,P002,Electronics,1,4999,0.06,App,control,0,4999,4699.06,2,5
O001451,2025-02-28,C00201,P002,Electronics,1,4999,0.158,App,variant,0,4999,4209.16,5,3
O001452,2025-02-28,C02228,P002,Electronics,1,4999,0.0,Web,variant,0,4999,4999.0,5,5
O001453,2025-02-28,C01518,P005,Home & Office,2,13999,0.0,Web,control,0,27998,27998.0,4,4
O001454,2025-02-28,C02220,P007,Fashion,1,3299,0.098,App,control,0,3299,2975.7,4,5
O001455,2025-02-28,C02488,P001,Electronics,1,2499,0.061,App,variant,0,2499,2346.56,4,4
O001456,2025-02-28,C01172,P012,Beauty,2,1799,0.011,App,variant,0,3598,3558.42,5,4
O001457,2025-02-28,C01213,P009,Electronics,1,2199,0.078,App,variant,0,2199,2027.48,3,4
O001458,2025-02-28,C00937,P011,Beauty,1,1299,0.096,App,variant,0,1299,1174.3,5,2
O001459,2025-02-28,C00521,P006,Home & Office,3,4599,0.154,Web,control,0,13797,11672.26,2,5
O001460,2025-02-28,C01995,P012,Beauty,2,1799,0.0,App,control,0,3598,3598.0,3,3
O001461,2025-02-28,C02313,P001,Electronics,2,2499,0.091,App,variant,0,4998,4543.18,4,4
O001462,2025-02-28,C00237,P001,Electronics,3,2499,0.178,Web,control,0,7497,6162.53,5,5
O001463,2025-02-28,C00877,P009,Electronics,2,2199,0.176,App,control,0,4398,3623.95,3,5
O001464,2025-02-28,C01676,P009,Electronics,1,2199,0.086,App,control,0,2199,2009.89,3,5
O001465,2025-02-28,C00937,P001,Electronics,1,2499,0.045,App,control,0,2499,2386.54,5,4
O001466,2025-02-28,C02331,P001,Electronics,1,2499,0.064,Marketplace,control,0,2499,2339.06,7,5
O001467,2025-02-28,C00732,P005,Home & Office,1,13999,0.021,App,control,0,13999,13705.02,5,5
O001468,2025-02-28,C00064,P005,Home & Office,1,13999,0.054,App,control,0,13999,13243.05,3,3
O001469,2025-03-01,C00312,P007,Fashion,1,3299,0.085,App,variant,0,3299,3018.58,2,4
O001470,2025-03-01,C01604,P004,Home & Office,2,8999,0.108,Web,variant,0,17998,16054.22,4,4
O001471,2025-03-01,C00276,P010,Home & Office,1,1599,0.131,Marketplace,control,0,1599,1389.53,4,5
O001472,2025-03-01,C01956,P001,Electronics,1,2499,0.073,Marketplace,control,0,2499,2316.57,3,4
O001473,2025-03-01,C02161,P006,Home & Office,2,4599,0.069,App,control,0,9198,8563.34,4,5
O001474,2025-03-01,C02117,P010,Home & Office,2,1599,0.133,Marketplace,control,0,3198,2772.67,1,3
O001475,2025-03-01,C01707,P003,Electronics,1,3499,0.059,App,control,0,3499,3292.56,7,4
O001476,2025-03-01,C02403,P007,Fashion,1,3299,0.122,App,variant,1,3299,0.0,3,3
O001477,2025-03-01,C02188,P001,Electronics,2,2499,0.0,Web,control,0,4998,4998.0,4,3
O001478,2025-03-01,C00559,P004,Home & Office,1,8999,0.108,Web,variant,0,8999,8027.11,4,4
O001479,2025-03-01,C01753,P010,Home & Office,2,1599,0.207,App,variant,0,3198,2536.01,4,5
O001480,2025-03-01,C00352,P012,Beauty,1,1799,0.024,App,control,1,1799,0.0,5,4
O001481,2025-03-01,C00707,P009,Electronics,2,2199,0.166,Marketplace,control,0,4398,3667.93,1,5
O001482,2025-03-01,C02414,P010,Home & Office,1,1599,0.122,App,control,0,1599,1403.92,6,4
O001483,2025-03-01,C01470,P006,Home & Office,2,4599,0.132,Web,variant,0,9198,7983.86,3,4
O001484,2025-03-01,C00375,P002,Electronics,1,4999,0.12,Web,variant,0,4999,4399.12,4,3
O001485,2025-03-01,C01271,P006,Home & Office,1,4599,0.042,App,variant,0,4599,4405.84,1,3
O001486,2025-03-01,C00082,P009,Electronics,1,2199,0.002,App,control,0,2199,2194.6,3,4
O001487,2025-03-01,C00106,P011,Beauty,1,1299,0.108,App,control,0,1299,1158.71,5,3
O001488,2025-03-01,C02374,P001,Electronics,1,2499,0.073,App,control,0,2499,2316.57,3,3
O001489,2025-03-01,C00064,P012,Beauty,2,1799,0.0,Web,control,0,3598,3598.0,3,4
O001490,2025-03-01,C00818,P005,Home & Office,1,13999,0.053,App,control,0,13999,13257.05,4,4
O001491,2025-03-01,C00590,P008,Fashion,1,1899,0.017,App,control,0,1899,1866.72,1,4
O001492,2025-03-01,C02079,P007,Fashion,1,3299,0.195,App,variant,0,3299,2655.7,3,4
O001493,2025-03-01,C00478,P010,Home & Office,1,1599,0.131,Web,variant,0,1599,1389.53,5,5
O001494,2025-03-01,C01126,P002,Electronics,2,4999,0.021,App,control,0,9998,9788.04,4,4
O001495,2025-03-01,C00695,P008,Fashion,1,1899,0.11,App,control,0,1899,1690.11,4,4
O001496,2025-03-01,C01309,P009,Electronics,1,2199,0.01,App,variant,1,2199,0.0,4,3
O001497,2025-03-02,C02265,P010,Home & Office,1,1599,0.0,App,variant,0,1599,1599.0,2,3
O001498,2025-03-02,C01063,P008,Fashion,1,1899,0.038,Marketplace,variant,0,1899,1826.84,6,4
O001499,2025-03-02,C00980,P012,Beauty,1,1799,0.071,Marketplace,control,0,1799,1671.27,7,4
O001500,2025-03-02,C01058,P006,Home & Office,2,4599,0.103,App,variant,0,9198,8250.61,2,4
O001501,2025-03-02,C00748,P009,Electronics,1,2199,0.132,App,variant,0,2199,1908.73,1,4
O001502,2025-03-02,C00956,P008,Fashion,3,1899,0.059,App,variant,0,5697,5360.88,2,4
O001503,2025-03-02,C02106,P004,Home & Office,1,8999,0.12,App,variant,0,8999,7919.12,3,4
O001504,2025-03-02,C00988,P012,Beauty,1,1799,0.0,Web,variant,0,1799,1799.0,4,4
O001505,2025-03-02,C01087,P006,Home & Office,1,4599,0.168,Web,control,0,4599,3826.37,4,4
O001506,2025-03-02,C00071,P005,Home & Office,1,13999,0.0,App,control,0,13999,13999.0,1,4
O001507,2025-03-02,C00126,P010,Home & Office,3,1599,0.05,Web,variant,0,4797,4557.15,3,5
O001508,2025-03-02,C00800,P009,Electronics,1,2199,0.038,Marketplace,control,0,2199,2115.44,4,5
O001509,2025-03-02,C00237,P011,Beauty,1,1299,0.0,App,control,0,1299,1299.0,2,4
O001510,2025-03-02,C01527,P004,Home & Office,1,8999,0.1,Marketplace,variant,0,8999,8099.1,2,4
O001511,2025-03-02,C01462,P001,Electronics,2,2499,0.182,Web,control,0,4998,4088.36,3,4
O001512,2025-03-02,C02118,P011,Beauty,1,1299,0.0,App,control,0,1299,1299.0,5,4
O001513,2025-03-02,C00034,P009,Electronics,1,2199,0.0,Web,variant,0,2199,2199.0,2,4
O001514,2025-03-02,C00944,P011,Beauty,1,1299,0.028,App,variant,0,1299,1262.63,2,3
O001515,2025-03-02,C01181,P009,Electronics,1,2199,0.066,App,control,0,2199,2053.87,5,4
O001516,2025-03-02,C02310,P007,Fashion,1,3299,0.126,Web,control,0,3299,2883.33,2,4
O001517,2025-03-02,C01416,P005,Home & Office,1,13999,0.051,Web,control,0,13999,13285.05,2,3
O001518,2025-03-02,C01352,P011,Beauty,1,1299,0.0,App,variant,0,1299,1299.0,6,4
O001519,2025-03-02,C00150,P007,Fashion,1,3299,0.157,App,control,1,3299,0.0,3,3
O001520,2025-03-02,C02157,P009,Electronics,3,2199,0.025,Web,control,0,6597,6432.08,3,3
